100 0.000103
600 0.002811
1100 0.009707
1600 0.01137
2100 0.010824
2600 0.013429
3100 0.019551
3600 0.026824
4100 0.035803
4600 0.046167
5100 0.05928
5600 0.072865
6100 0.088356
6600 0.104567
7100 0.123789
7600 0.143564
8100 0.164856
8600 0.188177
9100 0.213527
9600 0.240228
10100 0.268523
10600 0.298515
11100 0.327005
11600 0.360624
12100 0.394654
12600 0.431562
13100 0.468615
13600 0.507963
14100 0.545991
14600 0.594427
15100 0.638662
15600 0.679705
16100 0.740926
16600 0.774856
17100 0.827085
17600 0.878167
18100 0.929053
18600 0.992078
19100 1.03962
19600 1.10061
20100 1.18017
20600 1.22883
21100 1.37582
21600 1.34458
22100 1.41458
22600 1.48284
23100 1.54519
23600 1.61988
24100 1.71642
24600 1.76954
25100 1.8392
25600 1.91499
26100 1.98783
26600 2.07537
27100 2.15702
27600 2.22636
28100 2.32917
28600 2.40275
29100 2.49764
29600 2.59153
