100 1.3582e-05
600 5.8811e-05
1100 0.000114712
1600 0.000167884
2100 0.000240465
2600 0.000324016
3100 0.000408798
3600 0.000438654
4100 0.000517588
4600 0.000597478
5100 0.00068625
5600 0.000794866
6100 0.000869003
6600 0.000860709
7100 0.000941527
7600 0.00102018
8100 0.00110767
8600 0.00120404
9100 0.00129254
9600 0.0013582
10100 0.001457
10600 0.001551
11100 0.001648
11600 0.001802
12100 0.001851
12600 0.0019
13100 0.002293
13600 0.001944
14100 0.002054
14600 0.002183
15100 0.002325
15600 0.002288
16100 0.002372
16600 0.002477
17100 0.00262
17600 0.002651
18100 0.002762
18600 0.002885
19100 0.003005
19600 0.003058
20100 0.003268
20600 0.003228
21100 0.003481
21600 0.003677
22100 0.003513
22600 0.003781
23100 0.003826
23600 0.0039
24100 0.003972
24600 0.004028
25100 0.004198
25600 0.00406
26100 0.004105
26600 0.004106
27100 0.004162
27600 0.00432
28100 0.004424
28600 0.004709
29100 0.004575
29600 0.00466
