100 5e-06
200 4e-06
300 3e-06
400 3e-06
500 2e-06
600 2e-06
700 2e-06
800 2e-06
900 2e-06
1000 2e-06
1100 1e-06
1200 1e-06
1300 1e-06
1400 1e-06
1500 1e-06
1600 1e-06
1700 2e-06
1800 2e-06
1900 2e-06
2000 1e-06
2100 1e-06
2200 1e-06
2300 1e-06
2400 1e-06
2500 2e-06
2600 1e-06
2700 2e-06
2800 5e-06
2900 1e-06
3000 1e-06
3100 1e-06
3200 0
3300 1e-06
3400 1e-06
3500 2e-06
3600 2e-06
3700 2e-06
3800 1e-06
3900 2e-06
4000 2e-06
4100 1e-06
4200 1e-06
4300 1e-06
4400 1e-06
4500 1e-06
4600 1e-06
4700 1e-06
4800 1e-06
4900 1e-06
5000 2e-06
5100 1e-06
5200 1e-06
5300 1e-06
5400 1e-06
5500 1e-06
5600 2e-06
5700 1e-06
5800 2e-06
5900 1e-06
6000 1e-06
6100 1e-06
6200 3e-06
6300 1.3e-05
6400 1e-06
6500 1e-06
6600 2e-06
6700 1e-06
6800 2e-06
6900 1e-06
7000 1e-06
7100 1e-06
7200 2e-06
7300 2e-06
7400 1e-06
7500 1e-06
7600 1e-06
7700 1e-06
7800 2e-06
7900 1e-06
8000 1e-06
8100 1e-06
8200 1e-06
8300 1e-06
8400 2e-06
8500 1e-06
8600 2e-06
8700 1e-06
8800 1e-06
8900 1e-06
9000 2e-06
9100 1e-06
9200 2e-06
9300 1e-06
9400 1e-06
9500 1e-06
9600 1e-06
9700 2e-06
9800 1e-06
9900 2e-06
10000 1e-06
10100 1e-06
10200 1e-06
10300 1e-06
10400 1e-06
10500 1e-06
10600 2e-06
10700 1e-06
10800 1e-06
10900 1e-06
11000 1e-06
11100 1e-06
11200 1e-06
11300 1e-06
11400 1e-06
11500 1e-06
11600 1e-06
11700 1e-06
11800 1e-06
11900 1e-06
12000 1e-06
12100 1e-06
12200 1e-06
12300 2e-06
12400 1e-06
12500 1e-06
12600 1e-06
12700 1e-06
12800 1e-06
12900 1e-06
13000 1e-06
13100 1e-06
13200 1e-06
13300 1e-06
13400 1e-06
13500 1e-06
13600 1e-06
13700 1e-06
13800 1e-06
13900 1e-06
14000 1e-06
14100 1e-06
14200 1e-06
14300 1e-06
14400 1e-06
14500 2e-06
14600 1e-06
14700 1e-06
14800 2e-06
14900 2e-06
15000 1e-06
15100 1e-06
15200 1e-06
15300 1e-06
15400 1e-06
15500 1e-06
15600 1e-06
15700 1e-06
15800 2e-06
15900 1e-06
16000 1e-06
16100 1e-06
16200 1e-06
16300 1e-06
16400 1e-06
16500 1e-06
16600 1e-06
16700 1e-06
16800 1e-06
16900 2e-06
17000 1e-06
17100 1e-06
17200 1e-06
17300 1e-06
17400 1e-06
17500 2e-06
17600 2e-06
17700 2e-06
17800 1e-06
17900 1e-06
18000 1e-06
18100 1e-06
18200 1e-06
18300 1e-06
18400 2e-06
18500 1e-06
18600 2e-06
18700 1e-06
18800 2e-06
18900 1e-06
19000 1e-06
19100 1e-06
19200 1e-06
19300 3e-06
19400 1e-06
19500 1e-06
19600 1e-06
19700 2e-06
19800 1e-06
19900 1e-06
20000 1e-06
20100 3e-06
20200 2e-06
20300 2e-06
20400 1e-06
20500 2e-06
20600 2e-06
20700 1e-06
20800 1e-06
20900 1e-06
21000 2e-06
21100 1e-06
21200 1e-06
21300 2e-06
21400 1e-06
21500 2e-06
21600 1e-06
21700 1e-06
21800 1e-06
21900 1e-06
22000 1e-06
22100 1e-06
22200 1e-06
22300 2e-06
22400 1e-06
22500 2e-06
22600 2e-06
22700 2e-06
22800 1e-06
22900 1e-06
23000 1e-06
23100 2e-06
23200 1e-06
23300 1e-06
23400 2e-06
23500 1e-06
23600 1e-06
23700 1e-06
23800 1e-06
23900 2e-06
24000 1e-06
24100 1e-06
24200 3e-06
24300 1e-06
24400 1e-06
24500 2e-06
24600 1e-06
24700 2e-06
24800 1e-06
24900 1e-06
25000 1e-06
25100 1e-06
25200 1e-06
25300 1e-06
25400 1e-06
25500 1e-06
25600 2e-06
25700 1e-06
25800 2e-06
25900 4e-06
26000 1e-06
26100 2e-06
26200 2e-06
26300 1e-06
26400 1e-06
26500 1e-06
26600 1e-06
26700 1e-06
26800 2e-06
26900 1e-06
27000 1e-06
27100 1e-06
27200 2e-06
27300 1e-06
27400 1e-06
27500 1e-06
27600 1e-06
27700 2e-06
27800 1e-06
27900 1e-06
28000 2e-06
28100 2e-06
28200 1e-06
28300 1e-06
28400 1e-06
28500 4e-06
28600 1e-06
28700 1e-06
28800 1e-06
28900 1e-06
29000 1e-06
29100 1e-06
29200 1e-06
29300 2e-06
29400 1e-06
29500 2e-06
29600 1e-06
29700 1e-06
29800 1e-06
29900 2e-06
30000 1e-06
