2 6e-06
7 1e-05
12 2.3e-05
17 4e-05
22 6.7e-05
27 0.000124
32 0.00017
37 0.000261
42 0.000349
47 0.000474
52 0.000558
57 0.000733
62 0.001053
67 0.001204
72 0.001546
77 0.002363
82 0.002339
87 0.002878
92 0.00318
97 0.004086
102 0.004384
107 0.00526
112 0.005683
117 0.008844
122 0.007453
127 0.009035
132 0.010331
137 0.010462
142 0.012156
147 0.014134
152 0.015268
157 0.017512
162 0.018283
167 0.019367
172 0.021416
177 0.024863
182 0.025316
187 0.027531
192 0.030592
197 0.034178
202 0.035415
207 0.037377
212 0.042646
217 0.043901
222 0.045844
227 0.051315
232 0.052684
237 0.057836
242 0.061029
247 0.065902
252 0.067585
257 0.073367
262 0.078353
267 0.082646
272 0.086268
277 0.09485
282 0.097627
287 0.105198
292 0.113653
297 0.117907
302 0.122567
307 0.131473
312 0.134971
317 0.14482
322 0.153502
327 0.155732
332 0.165889
337 0.172609
342 0.188189
347 0.186961
352 0.201034
357 0.202815
362 0.213222
367 0.22291
372 0.237172
377 0.24644
382 0.255851
387 0.271772
392 0.273572
397 0.288333
402 0.298593
407 0.319555
412 0.324323
417 0.338852
422 0.361848
427 0.371739
432 0.3683
437 0.393404
442 0.408259
447 0.420322
452 0.438111
457 0.452415
462 0.472895
467 0.480761
472 0.496838
477 0.516989
482 0.542802
487 0.563093
492 0.575593
497 0.5904
502 0.610403
507 0.631702
512 0.894592
517 0.662618
522 0.67772
527 0.716351
532 0.73359
537 0.767398
542 0.777338
547 0.811911
552 0.836357
557 0.868554
562 0.891307
567 0.926193
572 0.990915
577 0.981071
582 1.00638
587 1.03073
592 1.01197
597 1.08836
602 1.12929
607 1.14106
612 1.21728
617 1.24196
622 1.33871
627 1.31956
632 1.33425
637 1.41319
642 1.44651
647 1.48004
652 1.50892
657 1.54344
662 1.58761
667 1.6177
672 1.56219
677 1.72517
682 1.75649
687 1.81715
692 1.88333
697 1.92709
